node1,node2,similarity
460-00-4,1038916-08-3,0.033
460-00-4,952480-01-2,0.094
460-00-4,952474-39-4,0.051
460-00-4,1038915-99-9,0.031
460-00-4,952479-98-0,0.111
460-00-4,952479-62-8,0.048
460-00-4,952479-61-7,0.045
460-00-4,1038916-05-0,0.031
460-00-4,1038915-58-0,0.038
460-00-4,952479-97-9,0.1
460-00-4,952480-02-3,0.102
460-00-4,952475-51-3,0.218
460-00-4,952480-00-1,0.109
460-00-4,952479-99-1,0.114
460-00-4,1038916-13-0,0.104
460-00-4,1038916-03-8,0.064
460-00-4,1038916-01-6,0.062
460-00-4,1038915-94-4,0.061
460-00-4,1038915-86-4,0.073
460-00-4,1038915-84-2,0.073
460-00-4,1038915-82-0,0.078
460-00-4,1038915-80-8,0.078
460-00-4,1038915-70-6,0.073
460-00-4,1038915-67-1,0.078
460-00-4,1038915-64-8,0.038
460-00-4,1038915-73-9,0.032
460-00-4,1038915-56-8,0.038
460-00-4,1038915-62-6,0.038
460-00-4,1038915-76-2,0.048
460-00-4,1038915-71-7,0.068
460-00-4,1038915-68-2,0.072
1038915-60-4,5437-38-7,0.129
1038915-60-4,5471-82-9,0.109
1038915-60-4,518070-19-4,0.057
1038915-60-4,138229-59-1,0.105
1038915-60-4,875798-79-1,0.173
1038915-60-4,132874-06-7,0.104
1038915-60-4,1171197-20-8,0.173
1038915-60-4,1038916-11-8,0.571
1038915-60-4,952479-96-8,0.064
1038915-60-4,1038915-75-1,1.0
1038915-60-4,1038915-92-2,0.571
1038915-60-4,1038915-90-0,0.455
1038915-60-4,1038916-08-3,0.449
1038915-60-4,952480-01-2,0.103
1038915-60-4,952474-39-4,0.542
1038915-60-4,1038915-99-9,0.156
1038915-60-4,952479-98-0,0.076
1038915-60-4,952479-62-8,0.386
1038915-60-4,952479-61-7,0.093
1038915-60-4,1038916-05-0,0.156
1038915-60-4,1038915-58-0,1.0
1038915-60-4,952479-97-9,0.061
1038915-60-4,952480-02-3,0.157
1038915-60-4,952475-51-3,0.318
1038915-60-4,952480-00-1,0.064
1038915-60-4,952479-99-1,0.065
1038915-60-4,1038916-13-0,0.109
1038915-60-4,1038916-03-8,0.274
1038915-60-4,1038916-01-6,0.238
1038915-60-4,1038915-94-4,0.351
1038915-60-4,1038915-86-4,0.442
1038915-60-4,1038915-84-2,0.442
1038915-60-4,1038915-82-0,0.65
1038915-60-4,1038915-80-8,0.65
1038915-60-4,1038915-70-6,0.442
1038915-60-4,1038915-67-1,0.65
1038915-60-4,1038915-64-8,0.985
1038915-60-4,1038915-73-9,0.793
1038915-60-4,1038915-56-8,0.985
1038915-60-4,1038915-62-6,0.985
1038915-60-4,1038915-76-2,0.903
1038915-60-4,1038915-71-7,0.416
1038915-60-4,1038915-68-2,0.605
5437-38-7,5471-82-9,0.619
5437-38-7,518070-19-4,0.184
5437-38-7,138229-59-1,0.34
5437-38-7,875798-79-1,0.11
5437-38-7,132874-06-7,0.333
5437-38-7,1171197-20-8,0.11
5437-38-7,1038916-11-8,0.124
5437-38-7,952479-96-8,0.435
5437-38-7,1038915-75-1,0.129
5437-38-7,1038915-92-2,0.124
5437-38-7,1038915-90-0,0.122
5437-38-7,1038916-08-3,0.161
5437-38-7,952480-01-2,0.106
5437-38-7,952474-39-4,0.167
5437-38-7,1038915-99-9,0.2
5437-38-7,952479-98-0,0.161
5437-38-7,952479-62-8,0.174
5437-38-7,952479-61-7,0.292
5437-38-7,1038916-05-0,0.2
5437-38-7,1038915-58-0,0.129
5437-38-7,952479-97-9,0.321
5437-38-7,952480-02-3,0.095
5437-38-7,952475-51-3,0.093
5437-38-7,952480-00-1,0.119
5437-38-7,952479-99-1,0.164
5437-38-7,1038916-13-0,0.153
5437-38-7,1038916-03-8,0.095
5437-38-7,1038916-01-6,0.093
5437-38-7,1038915-94-4,0.091
5437-38-7,1038915-86-4,0.096
5437-38-7,1038915-84-2,0.096
5437-38-7,1038915-82-0,0.089
5437-38-7,1038915-80-8,0.089
5437-38-7,1038915-70-6,0.096
5437-38-7,1038915-67-1,0.089
5437-38-7,1038915-64-8,0.128
5437-38-7,1038915-73-9,0.141
5437-38-7,1038915-56-8,0.128
5437-38-7,1038915-62-6,0.128
5437-38-7,1038915-76-2,0.132
5437-38-7,1038915-71-7,0.101
5437-38-7,1038915-68-2,0.095
5471-82-9,518070-19-4,0.123
5471-82-9,138229-59-1,0.54
5471-82-9,875798-79-1,0.13
5471-82-9,132874-06-7,0.529
5471-82-9,1171197-20-8,0.13
5471-82-9,1038916-11-8,0.139
5471-82-9,952479-96-8,0.309
5471-82-9,1038915-75-1,0.109
5471-82-9,1038915-92-2,0.139
5471-82-9,1038915-90-0,0.184
5471-82-9,1038916-08-3,0.14
5471-82-9,952480-01-2,0.197
5471-82-9,952474-39-4,0.137
5471-82-9,1038915-99-9,0.304
5471-82-9,952479-98-0,0.268
5471-82-9,952479-62-8,0.243
5471-82-9,952479-61-7,0.429
5471-82-9,1038916-05-0,0.304
5471-82-9,1038915-58-0,0.109
5471-82-9,952479-97-9,0.434
5471-82-9,952480-02-3,0.087
5471-82-9,952475-51-3,0.086
5471-82-9,952480-00-1,0.22
5471-82-9,952479-99-1,0.273
5471-82-9,1038916-13-0,0.088
5471-82-9,1038916-03-8,0.1
5471-82-9,1038916-01-6,0.15
5471-82-9,1038915-94-4,0.096
5471-82-9,1038915-86-4,0.079
5471-82-9,1038915-84-2,0.079
5471-82-9,1038915-82-0,0.072
5471-82-9,1038915-80-8,0.072
5471-82-9,1038915-70-6,0.079
5471-82-9,1038915-67-1,0.072
5471-82-9,1038915-64-8,0.108
5471-82-9,1038915-73-9,0.123
5471-82-9,1038915-56-8,0.108
5471-82-9,1038915-62-6,0.108
5471-82-9,1038915-76-2,0.101
5471-82-9,1038915-71-7,0.075
5471-82-9,1038915-68-2,0.068
518070-19-4,138229-59-1,0.098
518070-19-4,875798-79-1,0.1
518070-19-4,132874-06-7,0.097
518070-19-4,1171197-20-8,0.1
518070-19-4,1038916-11-8,0.061
518070-19-4,952479-96-8,0.292
518070-19-4,1038915-75-1,0.057
518070-19-4,1038915-92-2,0.061
518070-19-4,1038915-90-0,0.06
518070-19-4,1038916-08-3,0.083
518070-19-4,952480-01-2,0.19
518070-19-4,952474-39-4,0.09
518070-19-4,1038915-99-9,0.068
518070-19-4,952479-98-0,0.245
518070-19-4,952479-62-8,0.1
518070-19-4,952479-61-7,0.096
518070-19-4,1038916-05-0,0.068
518070-19-4,1038915-58-0,0.057
518070-19-4,952479-97-9,0.222
518070-19-4,952480-02-3,0.182
518070-19-4,952475-51-3,0.147
518070-19-4,952480-00-1,0.216
518070-19-4,952479-99-1,0.25
518070-19-4,1038916-13-0,0.231
518070-19-4,1038916-03-8,0.11
518070-19-4,1038916-01-6,0.108
518070-19-4,1038915-94-4,0.105
518070-19-4,1038915-86-4,0.112
518070-19-4,1038915-84-2,0.112
518070-19-4,1038915-82-0,0.119
518070-19-4,1038915-80-8,0.119
518070-19-4,1038915-70-6,0.112
518070-19-4,1038915-67-1,0.119
518070-19-4,1038915-64-8,0.057
518070-19-4,1038915-73-9,0.079
518070-19-4,1038915-56-8,0.057
518070-19-4,1038915-62-6,0.057
518070-19-4,1038915-76-2,0.076
518070-19-4,1038915-71-7,0.117
518070-19-4,1038915-68-2,0.124
138229-59-1,875798-79-1,0.111
138229-59-1,132874-06-7,0.5
138229-59-1,1171197-20-8,0.111
138229-59-1,1038916-11-8,0.124
138229-59-1,952479-96-8,0.23
138229-59-1,1038915-75-1,0.105
138229-59-1,1038915-92-2,0.124
138229-59-1,1038915-90-0,0.167
138229-59-1,1038916-08-3,0.125
138229-59-1,952480-01-2,0.188
138229-59-1,952474-39-4,0.132
138229-59-1,1038915-99-9,0.367
138229-59-1,952479-98-0,0.213
138229-59-1,952479-62-8,0.233
138229-59-1,952479-61-7,0.55
138229-59-1,1038916-05-0,0.367
138229-59-1,1038915-58-0,0.105
138229-59-1,952479-97-9,0.339
138229-59-1,952480-02-3,0.083
138229-59-1,952475-51-3,0.083
138229-59-1,952480-00-1,0.316
138229-59-1,952479-99-1,0.217
138229-59-1,1038916-13-0,0.085
138229-59-1,1038916-03-8,0.097
138229-59-1,1038916-01-6,0.145
138229-59-1,1038915-94-4,0.084
138229-59-1,1038915-86-4,0.087
138229-59-1,1038915-84-2,0.087
138229-59-1,1038915-82-0,0.07
138229-59-1,1038915-80-8,0.07
138229-59-1,1038915-70-6,0.087
138229-59-1,1038915-67-1,0.07
138229-59-1,1038915-64-8,0.104
138229-59-1,1038915-73-9,0.109
138229-59-1,1038915-56-8,0.104
138229-59-1,1038915-62-6,0.104
138229-59-1,1038915-76-2,0.098
138229-59-1,1038915-71-7,0.083
138229-59-1,1038915-68-2,0.066
875798-79-1,132874-06-7,0.11
875798-79-1,1171197-20-8,1.0
875798-79-1,1038916-11-8,0.506
875798-79-1,952479-96-8,0.104
875798-79-1,1038915-75-1,0.173
875798-79-1,1038915-92-2,0.506
875798-79-1,1038915-90-0,0.483
875798-79-1,1038916-08-3,0.494
875798-79-1,952480-01-2,0.095
875798-79-1,952474-39-4,0.091
875798-79-1,1038915-99-9,0.462
875798-79-1,952479-98-0,0.151
875798-79-1,952479-62-8,0.111
875798-79-1,952479-61-7,0.096
875798-79-1,1038916-05-0,0.462
875798-79-1,1038915-58-0,0.173
875798-79-1,952479-97-9,0.127
875798-79-1,952480-02-3,0.073
875798-79-1,952475-51-3,0.086
875798-79-1,952480-00-1,0.104
875798-79-1,952479-99-1,0.122
875798-79-1,1038916-13-0,0.061
875798-79-1,1038916-03-8,0.354
875798-79-1,1038916-01-6,0.347
875798-79-1,1038915-94-4,0.299
875798-79-1,1038915-86-4,0.13
875798-79-1,1038915-84-2,0.13
875798-79-1,1038915-82-0,0.17
875798-79-1,1038915-80-8,0.17
875798-79-1,1038915-70-6,0.13
875798-79-1,1038915-67-1,0.17
875798-79-1,1038915-64-8,0.172
875798-79-1,1038915-73-9,0.168
875798-79-1,1038915-56-8,0.172
875798-79-1,1038915-62-6,0.172
875798-79-1,1038915-76-2,0.173
875798-79-1,1038915-71-7,0.133
875798-79-1,1038915-68-2,0.171
132874-06-7,1171197-20-8,0.11
132874-06-7,1038916-11-8,0.123
132874-06-7,952479-96-8,0.226
132874-06-7,1038915-75-1,0.104
132874-06-7,1038915-92-2,0.123
132874-06-7,1038915-90-0,0.165
132874-06-7,1038916-08-3,0.124
132874-06-7,952480-01-2,0.186
132874-06-7,952474-39-4,0.13
132874-06-7,1038915-99-9,0.278
132874-06-7,952479-98-0,0.21
132874-06-7,952479-62-8,0.23
132874-06-7,952479-61-7,0.403
132874-06-7,1038916-05-0,0.278
132874-06-7,1038915-58-0,0.104
132874-06-7,952479-97-9,0.333
132874-06-7,952480-02-3,0.082
132874-06-7,952475-51-3,0.095
132874-06-7,952480-00-1,0.206
132874-06-7,952479-99-1,0.213
132874-06-7,1038916-13-0,0.083
132874-06-7,1038916-03-8,0.087
132874-06-7,1038916-01-6,0.134
132874-06-7,1038915-94-4,0.092
132874-06-7,1038915-86-4,0.076
132874-06-7,1038915-84-2,0.076
132874-06-7,1038915-82-0,0.069
132874-06-7,1038915-80-8,0.069
132874-06-7,1038915-70-6,0.076
132874-06-7,1038915-67-1,0.069
132874-06-7,1038915-64-8,0.103
132874-06-7,1038915-73-9,0.108
132874-06-7,1038915-56-8,0.103
132874-06-7,1038915-62-6,0.103
132874-06-7,1038915-76-2,0.097
132874-06-7,1038915-71-7,0.072
132874-06-7,1038915-68-2,0.065
1171197-20-8,1038916-11-8,0.506
1171197-20-8,952479-96-8,0.104
1171197-20-8,1038915-75-1,0.173
1171197-20-8,1038915-92-2,0.506
1171197-20-8,1038915-90-0,0.483
1171197-20-8,1038916-08-3,0.494
1171197-20-8,952480-01-2,0.095
1171197-20-8,952474-39-4,0.091
1171197-20-8,1038915-99-9,0.462
1171197-20-8,952479-98-0,0.151
1171197-20-8,952479-62-8,0.111
1171197-20-8,952479-61-7,0.096
1171197-20-8,1038916-05-0,0.462
1171197-20-8,1038915-58-0,0.173
1171197-20-8,952479-97-9,0.127
1171197-20-8,952480-02-3,0.073
1171197-20-8,952475-51-3,0.086
1171197-20-8,952480-00-1,0.104
1171197-20-8,952479-99-1,0.122
1171197-20-8,1038916-13-0,0.061
1171197-20-8,1038916-03-8,0.354
1171197-20-8,1038916-01-6,0.347
1171197-20-8,1038915-94-4,0.299
1171197-20-8,1038915-86-4,0.13
1171197-20-8,1038915-84-2,0.13
1171197-20-8,1038915-82-0,0.17
1171197-20-8,1038915-80-8,0.17
1171197-20-8,1038915-70-6,0.13
1171197-20-8,1038915-67-1,0.17
1171197-20-8,1038915-64-8,0.172
1171197-20-8,1038915-73-9,0.168
1171197-20-8,1038915-56-8,0.172
1171197-20-8,1038915-62-6,0.172
1171197-20-8,1038915-76-2,0.173
1171197-20-8,1038915-71-7,0.133
1171197-20-8,1038915-68-2,0.171
1038916-11-8,952479-96-8,0.087
1038916-11-8,1038915-75-1,0.571
1038916-11-8,1038915-92-2,1.0
1038916-11-8,1038915-90-0,0.805
1038916-11-8,1038916-08-3,0.824
1038916-11-8,952480-01-2,0.111
1038916-11-8,952474-39-4,0.459
1038916-11-8,1038915-99-9,0.4
1038916-11-8,952479-98-0,0.109
1038916-11-8,952479-62-8,0.362
1038916-11-8,952479-61-7,0.11
1038916-11-8,1038916-05-0,0.4
1038916-11-8,1038915-58-0,0.571
1038916-11-8,952479-97-9,0.104
1038916-11-8,952480-02-3,0.126
1038916-11-8,952475-51-3,0.277
1038916-11-8,952480-00-1,0.087
1038916-11-8,952479-99-1,0.099
1038916-11-8,1038916-13-0,0.085
1038916-11-8,1038916-03-8,0.486
1038916-11-8,1038916-01-6,0.439
1038916-11-8,1038915-94-4,0.491
1038916-11-8,1038915-86-4,0.271
1038916-11-8,1038915-84-2,0.271
1038916-11-8,1038915-82-0,0.368
1038916-11-8,1038915-80-8,0.368
1038916-11-8,1038915-70-6,0.271
1038916-11-8,1038915-67-1,0.368
1038916-11-8,1038915-64-8,0.565
1038916-11-8,1038915-73-9,0.509
1038916-11-8,1038915-56-8,0.565
1038916-11-8,1038915-62-6,0.565
1038916-11-8,1038915-76-2,0.546
1038916-11-8,1038915-71-7,0.268
1038916-11-8,1038915-68-2,0.36
952479-96-8,1038915-75-1,0.064
952479-96-8,1038915-92-2,0.087
952479-96-8,1038915-90-0,0.086
952479-96-8,1038916-08-3,0.12
952479-96-8,952480-01-2,0.203
952479-96-8,952474-39-4,0.095
952479-96-8,1038915-99-9,0.157
952479-96-8,952479-98-0,0.327
952479-96-8,952479-62-8,0.104
952479-96-8,952479-61-7,0.205
952479-96-8,1038916-05-0,0.157
952479-96-8,1038915-58-0,0.064
952479-96-8,952479-97-9,0.609
952479-96-8,952480-02-3,0.197
952479-96-8,952475-51-3,0.162
952479-96-8,952480-00-1,0.228
952479-96-8,952479-99-1,0.333
952479-96-8,1038916-13-0,0.263
952479-96-8,1038916-03-8,0.144
952479-96-8,1038916-01-6,0.142
952479-96-8,1038915-94-4,0.138
952479-96-8,1038915-86-4,0.126
952479-96-8,1038915-84-2,0.126
952479-96-8,1038915-82-0,0.133
952479-96-8,1038915-80-8,0.133
952479-96-8,1038915-70-6,0.126
952479-96-8,1038915-67-1,0.133
952479-96-8,1038915-64-8,0.063
952479-96-8,1038915-73-9,0.083
952479-96-8,1038915-56-8,0.063
