node1,node2,similarity
58479-61-1,16338-48-0,0.023
58479-61-1,2403-55-6,0.043
58479-61-1,186692-73-9,0.039
58479-61-1,90600-20-7,0.073
58479-61-1,192060-67-6,0.148
58479-61-1,208518-52-9,0.036
58479-61-1,106921-60-2,0.075
58479-61-1,219990-27-9,0.028
58479-61-1,184917-63-3,0.021
58479-61-1,184246-51-3,0.164
58479-61-1,219989-87-4,0.038
58479-61-1,193071-52-2,0.021
58479-61-1,208521-14-6,0.047
58479-61-1,219990-25-7,0.065
58479-61-1,219990-23-5,0.062
58479-61-1,187283-47-2,0.08
58479-61-1,219989-88-5,0.038
58479-61-1,219989-92-1,0.039
58479-61-1,219989-85-2,0.038
58479-61-1,219989-77-2,0.047
58479-61-1,219989-74-9,0.039
58479-61-1,219990-05-3,0.037
58479-61-1,219990-14-4,0.065
58479-61-1,219990-12-2,0.054
58479-61-1,219990-13-3,0.08
58479-61-1,302897-15-0,0.068
58479-61-1,302897-14-9,0.064
58479-61-1,219990-29-1,0.06
58479-61-1,219990-16-6,0.062
58479-61-1,219990-15-5,0.064
58479-61-1,219990-11-1,0.118
58479-61-1,219990-08-6,0.086
58479-61-1,219990-07-5,0.036
58479-61-1,219990-06-4,0.038
58479-61-1,219990-35-9,0.122
58479-61-1,219990-32-6,0.064
58479-61-1,219990-21-3,0.065
58479-61-1,219990-18-8,0.062
58479-61-1,219990-10-0,0.109
58479-61-1,219990-09-7,0.088
69739-34-0,1730-25-2,0.0
69739-34-0,1119-51-3,0.026
69739-34-0,1117-97-1,0.067
69739-34-0,152044-54-7,0.048
69739-34-0,219989-84-1,0.037
69739-34-0,152044-53-6,0.049
69739-34-0,16338-48-0,0.048
69739-34-0,2403-55-6,0.043
69739-34-0,186692-73-9,0.049
69739-34-0,90600-20-7,0.113
69739-34-0,192060-67-6,0.051
69739-34-0,208518-52-9,0.065
69739-34-0,106921-60-2,0.103
69739-34-0,219990-27-9,0.037
69739-34-0,184917-63-3,0.065
69739-34-0,184246-51-3,0.067
69739-34-0,219989-87-4,0.038
69739-34-0,193071-52-2,0.043
69739-34-0,208521-14-6,0.098
69739-34-0,219990-25-7,0.065
69739-34-0,219990-23-5,0.062
69739-34-0,187283-47-2,0.157
69739-34-0,219989-88-5,0.049
69739-34-0,219989-92-1,0.039
69739-34-0,219989-85-2,0.038
69739-34-0,219989-77-2,0.037
69739-34-0,219989-74-9,0.05
69739-34-0,219990-05-3,0.056
69739-34-0,219990-14-4,0.031
69739-34-0,219990-12-2,0.113
69739-34-0,219990-13-3,0.08
69739-34-0,302897-15-0,0.068
69739-34-0,302897-14-9,0.064
69739-34-0,219990-29-1,0.079
69739-34-0,219990-16-6,0.101
69739-34-0,219990-15-5,0.094
69739-34-0,219990-11-1,0.056
69739-34-0,219990-08-6,0.189
69739-34-0,219990-07-5,0.055
69739-34-0,219990-06-4,0.049
69739-34-0,219990-35-9,0.078
69739-34-0,219990-32-6,0.083
69739-34-0,219990-21-3,0.065
69739-34-0,219990-18-8,0.062
69739-34-0,219990-10-0,0.22
69739-34-0,219990-09-7,0.192
1730-25-2,1119-51-3,0.273
1730-25-2,1117-97-1,0.0
1730-25-2,152044-54-7,0.01
1730-25-2,219989-84-1,0.01
1730-25-2,152044-53-6,0.01
1730-25-2,16338-48-0,0.179
1730-25-2,2403-55-6,0.028
1730-25-2,186692-73-9,0.011
1730-25-2,90600-20-7,0.116
1730-25-2,192060-67-6,0.02
1730-25-2,208518-52-9,0.02
1730-25-2,106921-60-2,0.067
1730-25-2,219990-27-9,0.01
1730-25-2,184917-63-3,0.152
1730-25-2,184246-51-3,0.019
1730-25-2,219989-87-4,0.01
1730-25-2,193071-52-2,0.152
1730-25-2,208521-14-6,0.098
1730-25-2,219990-25-7,0.03
1730-25-2,219990-23-5,0.029
1730-25-2,187283-47-2,0.077
1730-25-2,219989-88-5,0.01
1730-25-2,219989-92-1,0.022
1730-25-2,219989-85-2,0.01
1730-25-2,219989-77-2,0.01
1730-25-2,219989-74-9,0.011
1730-25-2,219990-05-3,0.02
1730-25-2,219990-14-4,0.1
1730-25-2,219990-12-2,0.116
1730-25-2,219990-13-3,0.077
1730-25-2,302897-15-0,0.031
1730-25-2,302897-14-9,0.029
1730-25-2,219990-29-1,0.028
1730-25-2,219990-16-6,0.009
1730-25-2,219990-15-5,0.05
1730-25-2,219990-11-1,0.083
1730-25-2,219990-08-6,0.106
1730-25-2,219990-07-5,0.02
1730-25-2,219990-06-4,0.01
1730-25-2,219990-35-9,0.016
1730-25-2,219990-32-6,0.029
1730-25-2,219990-21-3,0.03
1730-25-2,219990-18-8,0.029
1730-25-2,219990-10-0,0.042
1730-25-2,219990-09-7,0.041
1119-51-3,1117-97-1,0.0
1119-51-3,152044-54-7,0.01
1119-51-3,219989-84-1,0.01
1119-51-3,152044-53-6,0.021
1119-51-3,16338-48-0,0.167
1119-51-3,2403-55-6,0.026
1119-51-3,186692-73-9,0.01
1119-51-3,90600-20-7,0.111
1119-51-3,192060-67-6,0.019
1119-51-3,208518-52-9,0.019
1119-51-3,106921-60-2,0.062
1119-51-3,219990-27-9,0.01
1119-51-3,184917-63-3,0.29
1119-51-3,184246-51-3,0.019
1119-51-3,219989-87-4,0.01
1119-51-3,193071-52-2,0.29
1119-51-3,208521-14-6,0.094
1119-51-3,219990-25-7,0.05
1119-51-3,219990-23-5,0.038
1119-51-3,187283-47-2,0.143
1119-51-3,219989-88-5,0.01
1119-51-3,219989-92-1,0.01
1119-51-3,219989-85-2,0.02
1119-51-3,219989-77-2,0.01
1119-51-3,219989-74-9,0.01
1119-51-3,219990-05-3,0.02
1119-51-3,219990-14-4,0.096
1119-51-3,219990-12-2,0.111
1119-51-3,219990-13-3,0.075
1119-51-3,302897-15-0,0.041
1119-51-3,302897-14-9,0.039
1119-51-3,219990-29-1,0.036
1119-51-3,219990-16-6,0.018
1119-51-3,219990-15-5,0.092
1119-51-3,219990-11-1,0.155
1119-51-3,219990-08-6,0.125
1119-51-3,219990-07-5,0.019
1119-51-3,219990-06-4,0.01
1119-51-3,219990-35-9,0.016
1119-51-3,219990-32-6,0.049
1119-51-3,219990-21-3,0.05
1119-51-3,219990-18-8,0.038
1119-51-3,219990-10-0,0.061
1119-51-3,219990-09-7,0.06
1117-97-1,152044-54-7,0.011
1117-97-1,219989-84-1,0.011
1117-97-1,152044-53-6,0.011
1117-97-1,16338-48-0,0.0
1117-97-1,2403-55-6,0.032
1117-97-1,186692-73-9,0.011
1117-97-1,90600-20-7,0.075
1117-97-1,192060-67-6,0.022
1117-97-1,208518-52-9,0.01
1117-97-1,106921-60-2,0.038
1117-97-1,219990-27-9,0.011
1117-97-1,184917-63-3,0.031
1117-97-1,184246-51-3,0.021
1117-97-1,219989-87-4,0.011
1117-97-1,193071-52-2,0.031
1117-97-1,208521-14-6,0.085
1117-97-1,219990-25-7,0.01
1117-97-1,219990-23-5,0.01
1117-97-1,187283-47-2,0.032
1117-97-1,219989-88-5,0.011
1117-97-1,219989-92-1,0.011
1117-97-1,219989-85-2,0.011
1117-97-1,219989-77-2,0.011
1117-97-1,219989-74-9,0.011
1117-97-1,219990-05-3,0.01
1117-97-1,219990-14-4,0.02
1117-97-1,219990-12-2,0.075
1117-97-1,219990-13-3,0.048
1117-97-1,302897-15-0,0.011
1117-97-1,302897-14-9,0.01
1117-97-1,219990-29-1,0.009
1117-97-1,219990-16-6,0.02
1117-97-1,219990-15-5,0.031
1117-97-1,219990-11-1,0.017
1117-97-1,219990-08-6,0.044
1117-97-1,219990-07-5,0.01
1117-97-1,219990-06-4,0.011
1117-97-1,219990-35-9,0.017
1117-97-1,219990-32-6,0.01
1117-97-1,219990-21-3,0.01
1117-97-1,219990-18-8,0.01
1117-97-1,219990-10-0,0.047
1117-97-1,219990-09-7,0.045
152044-54-7,219989-84-1,0.657
152044-54-7,152044-53-6,0.667
152044-54-7,16338-48-0,0.029
152044-54-7,2403-55-6,0.068
152044-54-7,186692-73-9,0.673
152044-54-7,90600-20-7,0.052
152044-54-7,192060-67-6,0.051
152044-54-7,208518-52-9,0.796
152044-54-7,106921-60-2,0.05
152044-54-7,219990-27-9,0.706
152044-54-7,184917-63-3,0.028
152044-54-7,184246-51-3,0.115
152044-54-7,219989-87-4,0.466
152044-54-7,193071-52-2,0.028
152044-54-7,208521-14-6,0.049
152044-54-7,219990-25-7,0.214
152044-54-7,219990-23-5,0.207
152044-54-7,187283-47-2,0.044
152044-54-7,219989-88-5,0.491
152044-54-7,219989-92-1,0.5
152044-54-7,219989-85-2,0.47
152044-54-7,219989-77-2,0.602
152044-54-7,219989-74-9,0.6
152044-54-7,219990-05-3,0.367
152044-54-7,219990-14-4,0.231
152044-54-7,219990-12-2,0.061
152044-54-7,219990-13-3,0.222
152044-54-7,302897-15-0,0.194
152044-54-7,302897-14-9,0.187
152044-54-7,219990-29-1,0.149
152044-54-7,219990-16-6,0.4
152044-54-7,219990-15-5,0.163
152044-54-7,219990-11-1,0.053
152044-54-7,219990-08-6,0.05
152044-54-7,219990-07-5,0.526
152044-54-7,219990-06-4,0.491
152044-54-7,219990-35-9,0.439
152044-54-7,219990-32-6,0.147
152044-54-7,219990-21-3,0.205
152044-54-7,219990-18-8,0.199
152044-54-7,219990-10-0,0.042
152044-54-7,219990-09-7,0.051
219989-84-1,152044-53-6,0.47
219989-84-1,16338-48-0,0.029
219989-84-1,2403-55-6,0.067
219989-84-1,186692-73-9,0.487
219989-84-1,90600-20-7,0.051
219989-84-1,192060-67-6,0.05
219989-84-1,208518-52-9,0.534
219989-84-1,106921-60-2,0.049
219989-84-1,219990-27-9,0.479
219989-84-1,184917-63-3,0.027
219989-84-1,184246-51-3,0.113
219989-84-1,219989-87-4,0.623
219989-84-1,193071-52-2,0.027
219989-84-1,208521-14-6,0.048
219989-84-1,219990-25-7,0.219
219989-84-1,219990-23-5,0.212
219989-84-1,187283-47-2,0.051
219989-84-1,219989-88-5,0.638
219989-84-1,219989-92-1,0.478
219989-84-1,219989-85-2,0.673
219989-84-1,219989-77-2,0.549
219989-84-1,219989-74-9,0.417
219989-84-1,219990-05-3,0.513
219989-84-1,219990-14-4,0.226
219989-84-1,219990-12-2,0.06
219989-84-1,219990-13-3,0.218
219989-84-1,302897-15-0,0.192
219989-84-1,302897-14-9,0.184
219989-84-1,219990-29-1,0.161
219989-84-1,219990-16-6,0.472
219989-84-1,219990-15-5,0.161
219989-84-1,219990-11-1,0.053
219989-84-1,219990-08-6,0.05
219989-84-1,219990-07-5,0.808
219989-84-1,219990-06-4,0.638
219989-84-1,219990-35-9,0.656
219989-84-1,219990-32-6,0.16
219989-84-1,219990-21-3,0.211
219989-84-1,219990-18-8,0.204
219989-84-1,219990-10-0,0.05
219989-84-1,219990-09-7,0.05
152044-53-6,16338-48-0,0.04
152044-53-6,2403-55-6,0.08
152044-53-6,186692-73-9,0.653
152044-53-6,90600-20-7,0.053
152044-53-6,192060-67-6,0.052
152044-53-6,208518-52-9,0.526
152044-53-6,106921-60-2,0.051
152044-53-6,219990-27-9,0.458
152044-53-6,184917-63-3,0.048
152044-53-6,184246-51-3,0.117
152044-53-6,219989-87-4,0.474
152044-53-6,193071-52-2,0.038
152044-53-6,208521-14-6,0.05
152044-53-6,219990-25-7,0.217
152044-53-6,219990-23-5,0.209
152044-53-6,187283-47-2,0.052
152044-53-6,219989-88-5,0.487
152044-53-6,219989-92-1,0.509
152044-53-6,219989-85-2,0.65
152044-53-6,219989-77-2,0.462
152044-53-6,219989-74-9,0.711
152044-53-6,219990-05-3,0.373
152044-53-6,219990-14-4,0.235
152044-53-6,219990-12-2,0.062
152044-53-6,219990-13-3,0.226
152044-53-6,302897-15-0,0.197
152044-53-6,302897-14-9,0.189
152044-53-6,219990-29-1,0.151
152044-53-6,219990-16-6,0.395
152044-53-6,219990-15-5,0.173
152044-53-6,219990-11-1,0.062
152044-53-6,219990-08-6,0.051
152044-53-6,219990-07-5,0.367
152044-53-6,219990-06-4,0.487
152044-53-6,219990-35-9,0.311
152044-53-6,219990-32-6,0.149
152044-53-6,219990-21-3,0.208
152044-53-6,219990-18-8,0.201
152044-53-6,219990-10-0,0.043
152044-53-6,219990-09-7,0.052
16338-48-0,2403-55-6,0.048
16338-48-0,186692-73-9,0.04
16338-48-0,90600-20-7,0.31
16338-48-0,192060-67-6,0.115
16338-48-0,208518-52-9,0.038
16338-48-0,106921-60-2,0.147
16338-48-0,219990-27-9,0.029
16338-48-0,184917-63-3,0.184
16338-48-0,184246-51-3,0.053
16338-48-0,219989-87-4,0.03
16338-48-0,193071-52-2,0.184
16338-48-0,208521-14-6,0.212
16338-48-0,219990-25-7,0.111
16338-48-0,219990-23-5,0.075
16338-48-0,187283-47-2,0.149
16338-48-0,219989-88-5,0.04
16338-48-0,219989-92-1,0.041
16338-48-0,219989-85-2,0.039
16338-48-0,219989-77-2,0.029
16338-48-0,219989-74-9,0.03
16338-48-0,219990-05-3,0.038
16338-48-0,219990-14-4,0.265
16338-48-0,219990-12-2,0.25
16338-48-0,219990-13-3,0.167
16338-48-0,302897-15-0,0.116
16338-48-0,302897-14-9,0.077
16338-48-0,219990-29-1,0.072
16338-48-0,219990-16-6,0.036
16338-48-0,219990-15-5,0.109
16338-48-0,219990-11-1,0.161
16338-48-0,219990-08-6,0.229
16338-48-0,219990-07-5,0.037
16338-48-0,219990-06-4,0.04
16338-48-0,219990-35-9,0.039
16338-48-0,219990-32-6,0.108
16338-48-0,219990-21-3,0.111
16338-48-0,219990-18-8,0.075
16338-48-0,219990-10-0,0.14
16338-48-0,219990-09-7,0.137
2403-55-6,186692-73-9,0.07
2403-55-6,90600-20-7,0.054
2403-55-6,192060-67-6,0.051
2403-55-6,208518-52-9,0.065
2403-55-6,106921-60-2,0.075
2403-55-6,219990-27-9,0.067
2403-55-6,184917-63-3,0.043
2403-55-6,184246-51-3,0.032
2403-55-6,219989-87-4,0.069
2403-55-6,193071-52-2,0.065
2403-55-6,208521-14-6,0.047
2403-55-6,219990-25-7,0.056
2403-55-6,219990-23-5,0.053
2403-55-6,187283-47-2,0.052
2403-55-6,219989-88-5,0.069
2403-55-6,219989-92-1,0.082
2403-55-6,219989-85-2,0.078
2403-55-6,219989-77-2,0.067
2403-55-6,219989-74-9,0.093
2403-55-6,219990-05-3,0.066
2403-55-6,219990-14-4,0.065
2403-55-6,219990-12-2,0.073
2403-55-6,219990-13-3,0.052
2403-55-6,302897-15-0,0.048
2403-55-6,302897-14-9,0.045
2403-55-6,219990-29-1,0.051
2403-55-6,219990-16-6,0.062
2403-55-6,219990-15-5,0.045
2403-55-6,219990-11-1,0.056
2403-55-6,219990-08-6,0.068
2403-55-6,219990-07-5,0.065
2403-55-6,219990-06-4,0.069
2403-55-6,219990-35-9,0.062
2403-55-6,219990-32-6,0.054
2403-55-6,219990-21-3,0.056
2403-55-6,219990-18-8,0.053
2403-55-6,219990-10-0,0.052
2403-55-6,219990-09-7,0.069
186692-73-9,90600-20-7,0.054
186692-73-9,192060-67-6,0.052
186692-73-9,208518-52-9,0.531
186692-73-9,106921-60-2,0.052
186692-73-9,219990-27-9,0.474
186692-73-9,184917-63-3,0.029
186692-73-9,184246-51-3,0.118
186692-73-9,219989-87-4,0.491
186692-73-9,193071-52-2,0.029
186692-73-9,208521-14-6,0.05
186692-73-9,219990-25-7,0.21
186692-73-9,219990-23-5,0.203
186692-73-9,187283-47-2,0.045
186692-73-9,219989-88-5,0.637
186692-73-9,219989-92-1,0.65
186692-73-9,219989-85-2,0.482
186692-73-9,219989-77-2,0.491
186692-73-9,219989-74-9,0.557
186692-73-9,219990-05-3,0.387
186692-73-9,219990-14-4,0.238
186692-73-9,219990-12-2,0.063
186692-73-9,219990-13-3,0.228
186692-73-9,302897-15-0,0.19
186692-73-9,302897-14-9,0.182
186692-73-9,219990-29-1,0.145
186692-73-9,219990-16-6,0.517
186692-73-9,219990-15-5,0.167
186692-73-9,219990-11-1,0.055
186692-73-9,219990-08-6,0.061
186692-73-9,219990-07-5,0.381
186692-73-9,219990-06-4,0.637
186692-73-9,219990-35-9,0.322
186692-73-9,219990-32-6,0.143
186692-73-9,219990-21-3,0.201
186692-73-9,219990-18-8,0.195
186692-73-9,219990-10-0,0.043
186692-73-9,219990-09-7,0.052
90600-20-7,192060-67-6,0.106
90600-20-7,208518-52-9,0.059
90600-20-7,106921-60-2,0.174
90600-20-7,219990-27-9,0.051
90600-20-7,184917-63-3,0.176
90600-20-7,184246-51-3,0.056
90600-20-7,219989-87-4,0.053
90600-20-7,193071-52-2,0.2
90600-20-7,208521-14-6,0.56
90600-20-7,219990-25-7,0.096
90600-20-7,219990-23-5,0.092
90600-20-7,187283-47-2,0.195
90600-20-7,219989-88-5,0.053
90600-20-7,219989-92-1,0.054
90600-20-7,219989-85-2,0.052
90600-20-7,219989-77-2,0.061
90600-20-7,219989-74-9,0.054
90600-20-7,219990-05-3,0.06
90600-20-7,219990-14-4,0.149
90600-20-7,219990-12-2,0.667
90600-20-7,219990-13-3,0.438
90600-20-7,302897-15-0,0.1
90600-20-7,302897-14-9,0.095
90600-20-7,219990-29-1,0.089
90600-20-7,219990-16-6,0.074
90600-20-7,219990-15-5,0.187
90600-20-7,219990-11-1,0.16
90600-20-7,219990-08-6,0.254
90600-20-7,219990-07-5,0.059
90600-20-7,219990-06-4,0.053
90600-20-7,219990-35-9,0.088
90600-20-7,219990-32-6,0.094
90600-20-7,219990-21-3,0.096
90600-20-7,219990-18-8,0.092
90600-20-7,219990-10-0,0.18
90600-20-7,219990-09-7,0.177
192060-67-6,208518-52-9,0.067
192060-67-6,106921-60-2,0.14
192060-67-6,219990-27-9,0.05
192060-67-6,184917-63-3,0.086
192060-67-6,184246-51-3,0.147
192060-67-6,219989-87-4,0.052
192060-67-6,193071-52-2,0.105
192060-67-6,208521-14-6,0.11
192060-67-6,219990-25-7,0.103
192060-67-6,219990-23-5,0.108
192060-67-6,187283-47-2,0.105
192060-67-6,219989-88-5,0.052
192060-67-6,219989-92-1,0.043
192060-67-6,219989-85-2,0.051
192060-67-6,219989-77-2,0.05
192060-67-6,219989-74-9,0.062
192060-67-6,219990-05-3,0.067
192060-67-6,219990-14-4,0.081
192060-67-6,219990-12-2,0.09
192060-67-6,219990-13-3,0.092
192060-67-6,302897-15-0,0.107
192060-67-6,302897-14-9,0.111
192060-67-6,219990-29-1,0.114
192060-67-6,219990-16-6,0.047
192060-67-6,219990-15-5,0.083
192060-67-6,219990-11-1,0.475
192060-67-6,219990-08-6,0.116
192060-67-6,219990-07-5,0.066
192060-67-6,219990-06-4,0.052
192060-67-6,219990-35-9,0.094
192060-67-6,219990-32-6,0.11
192060-67-6,219990-21-3,0.094
192060-67-6,219990-18-8,0.099
192060-67-6,219990-10-0,0.136
192060-67-6,219990-09-7,0.118
208518-52-9,106921-60-2,0.058
208518-52-9,219990-27-9,0.664
208518-52-9,184917-63-3,0.036
208518-52-9,184246-51-3,0.083
