CAS Registry Number,Canonical SMILES,key
557-21-1,N#C[Zn]C#N,0
107-14-2,N#CCCl,0
1099-45-2,O=C(OCC)C=P(C=1C=CC=CC1)(C=2C=CC=CC2)C=3C=CC=CC3,0
71989-26-9,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CCCCNC(=O)OC(C)(C)C,0
5382-16-1,OC1CCNCC1,0
676-58-4,Cl[Mg]C,0
13154-24-0,Cl[Si](C(C)C)(C(C)C)C(C)C,0
79099-07-3,O=C(OC(C)(C)C)N1CCC(=O)CC1,0
71989-14-5,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC(=O)OC(C)(C)C,0
590-17-0,N#CCBr,0
37595-74-7,O=S(=O)(N(C=1C=CC=CC1)S(=O)(=O)C(F)(F)F)C(F)(F)F,0
6482-24-2,BrCCOC,0
154445-77-9,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CCCNC(=N)NS(=O)(=O)C=4C(=C(C=5OC(C)(C)CC5C4C)C)C,0
71989-33-8,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)COC(C)(C)C,0
71989-38-3,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC4=CC=C(OC(C)(C)C)C=C4,0
71989-18-9,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CCC(=O)OC(C)(C)C,0
1191-95-3,O=C1CCC1,0
71989-28-1,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CCSC,0
1489-69-6,O=CC1CC1,0
29943-42-8,O=C1CCOCC1,0
123-00-2,O1CCN(CC1)CCCN,0
71989-35-0,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)C(OC(C)(C)C)C,0
36635-61-7,[C-]#[N+]CS(=O)(=O)C1=CC=C(C=C1)C,0
753-90-2,FC(F)(F)CN,0
103213-32-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CSC(C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6,0
622-40-2,OCCN1CCOCC1,0
38870-89-2,O=C(Cl)COC,0
89343-06-6,C#C[Si](C(C)C)(C(C)C)C(C)C,0
1257044-40-8,O=C(NS(=O)(=O)C1=CC=C(NCC2CCOCC2)C(=C1)N(=O)=O)C3=CC=C(C=C3OC=4C=NC=5NC=CC5C4)N6CCN(CC7=C(C=8C=CC(Cl)=CC8)CC(C)(C)CC7)CC6,1
109425-51-6,O=C(O)C(NC(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)CC=4N=CN(C4)C(C=5C=CC=CC5)(C=6C=CC=CC6)C=7C=CC=CC7,0
151-18-8,N#CCCN,0
87120-72-7,O=C(OC(C)(C)C)N1CCC(N)CC1,0
132388-59-1,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC(=O)NC(C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6,0
132327-80-1,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CCC(=O)NC(C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6,0
143824-78-6,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC4=CN(C(=O)OC(C)(C)C)C=5C=CC=CC54,0
4248-19-5,O=C(OC(C)(C)C)N,0
5071-96-5,O(C1=CC=CC(=C1)CN)C,0
73874-95-0,O=C(OC(C)(C)C)NC1CCNCC1,0
1193-18-6,O=C1C=C(C)CCC1,0
3034-53-5,BrC1=NC=CS1,0
873-77-8,ClC1=CC=C([Mg]Br)C=C1,0
18997-19-8,O=C(OCCl)C(C)(C)C,0
15159-40-7,O=C(Cl)N1CCOCC1,0
6457-49-4,OCC1CCNCC1,0
1953-54-4,OC=1C=CC=2NC=CC2C1,0
41838-46-4,NC1CCN(C)CC1,0
6226-25-1,O=S(=O)(OCC(F)(F)F)C(F)(F)F,0
120-43-4,O=C(OCC)N1CCNCC1,0
6704-31-0,O=C1COC1,0
5414-19-7,BrCCOCCBr,0
27489-62-9,OC1CCC(N)CC1,0
762-49-2,FCCBr,0
623-49-4,N#CC(=O)OCC,0
123855-51-6,O=C(OC(C)(C)C)N1CCC(CO)CC1,0
153850-83-0,O=CC=1C=CC=CC1C=2C=CC(Cl)=CC2,0
140645-53-0,O=C(OC(C)(C)C)N1CCOC(CN)C1,0
