CAS Registry Number,Canonical SMILES,key
123-00-2,O1CCN(CC1)CCCN,0
288-36-8,N1=NNC=C1,0
3132-64-7,BrCC1OC1,0
622-58-2,O=C=NC1=CC=C(C=C1)C,0
2516-34-9,NC1CCC1,0
2706-56-1,N=1C=CC=CC1CCN,0
753-90-2,FC(F)(F)CN,0
5332-73-0,O(C)CCCN,0
5416-93-3,O=C=NC1=CC=C(OC)C=C1,0
151-18-8,N#CCCN,0
1013-88-3,N=C(C=1C=CC=CC1)C=2C=CC=CC2,0
7154-73-6,NCCN1CCCC1,0
27578-60-5,NCCN1CCCCC1,0
107-04-0,ClCCBr,0
3934-20-1,ClC1=NC=CC(Cl)=N1,0
4635-59-0,O=C(Cl)CCCCl,0
534-03-2,OCC(N)CO,0
367-25-9,FC1=CC=C(N)C(F)=C1,0
24313-88-0,O(C=1C=C(N)C=C(OC)C1OC)C,0
1195-45-5,O=C=NC1=CC=C(F)C=C1,0
2909-38-8,O=C=NC=1C=CC=C(Cl)C1,0
417716-92-8,O=C(N)C1=CC=2C(=NC=CC2OC3=CC=C(NC(=O)NC4CC4)C(Cl)=C3)C=C1OC,1
623-04-1,OCC1=CC=C(N)C=C1,0
5460-29-7,O=C1C=2C=CC=CC2C(=O)N1CCCBr,0
84358-13-4,O=C(OC(C)(C)C)N1CCC(C(=O)O)CC1,0
1193-21-1,ClC1=NC=NC(Cl)=C1,0
5344-90-1,OCC=1C=CC=CC1N,0
6940-78-9,ClCCCCBr,0
1953-54-4,OC=1C=CC=2NC=CC2C1,0
5006-22-4,O=C(Cl)C1CCC1,0
1943-83-5,O=C=NCCCl,0
372-39-4,FC=1C=C(F)C=C(N)C1,0
2835-99-6,OC1=CC=C(N)C(=C1)C,0
1072-67-9,N=1OC(=CC1N)C,0
3320-83-0,O=C=NC=1C=CC=CC1Cl,0
2581-34-2,O=N(=O)C1=CC=C(O)C=C1C,0
1877-77-6,OCC=1C=CC=C(N)C1,0
23159-07-1,NCCCN1CCCC1,0
150-75-4,OC1=CC=C(C=C1)NC,0
592-55-2,BrCCOCC,0
144222-22-0,O=C(OC(C)(C)C)N1CCC(CN)CC1,0
927-58-2,O=C(Cl)CCCBr,0
16744-98-2,O=C=NC=1C=CC=CC1F,0
110-76-9,O(CC)CCN,0
15486-96-1,O=C(Cl)CCBr,0
404-71-7,O=C=NC=1C=CC=C(F)C1,0
6291-85-6,O(CC)CCCN,0
190060-72-1,FC1=CC(OCC=2C=CC=CC2)=CC=C1N,0
417723-63-8,O=C(NC)C1=CC2=C(Cl)C=CN=C2C=C1OC,0
417714-14-8,O=C(N)C1=CC=2C(=NC=CC2OC3=CC=C(C=C3)NC(=O)NC4CC4)C=C1OC,0
417721-78-9,O=N(=O)C1=CC=C(OC2=CC=NC=3NC=CC23)C=C1,0
417720-85-5,O=C(NC1=CC=C(OC=2C=CN=C3C=C(OCCOC)C(=CC32)C(=O)NC)C=C1Cl)NC4CC4,0
417720-50-4,O=C(NC1=CC=C(OC=2C=CN=C3C=C(OC)C(=CC32)C(=O)NC)C=C1Cl)NCC,0
417720-18-4,O=C(NC1=CC=C(OC=2C=CN=C3C=C(OCC(O)CN4CCCC4)C(=CC32)C(=O)NC)C=C1Cl)NCC,0
417720-17-3,O=C(NC1=CC=C(OC=2C=CN=C3C=C(OCC(O)CN4CCCC4)C(=CC32)C(=O)NC)C=C1Cl)NC,0
417720-16-2,O=C(NC1=CC=C(OC=2C=CN=C3C=C(OCC(O)CN(CC)CC)C(=CC32)C(=O)NC)C=C1Cl)NCC,0
