CAS Registry Number,Canonical SMILES,key
1423-26-3,FC(F)(F)C=1C=CC=C(C1)B(O)O,0
533-58-4,IC=1C=CC=CC1O,0
102-96-5,O=N(=O)C=CC=1C=CC=CC1,0
14047-29-1,O=C(O)C1=CC=C(C=C1)B(O)O,0
54060-30-9,C#CC1=CC=CC(N)=C1,0
144025-03-6,FC1=CC=C(B(O)O)C(F)=C1,0
98437-24-2,OB(O)C=1OC=2C=CC=CC2C1,0
5122-95-2,OB(O)C1=CC=CC(=C1)C=2C=CC=CC2,0
98546-51-1,OB(O)C1=CC=C(SC)C=C1,0
73852-19-4,FC(F)(F)C1=CC(=CC(=C1)C(F)(F)F)B(O)O,0
87199-16-4,O=CC1=CC=CC(=C1)B(O)O,0
283173-50-2,O=C1NCCC2=C(NC3=CC(F)=CC1=C32)C4=CC=C(C=C4)CNC,1
3179-10-0,O=N(=O)C=CC1=CC=C(OC)C=C1,0
144432-85-9,FC1=CC=C(C=C1Cl)B(O)O,0
144104-59-6,OB(O)C=1C=CC=2NC=CC2C1,0
57848-46-1,O=CC1=CC=C(Br)C=C1F,0
78887-39-5,O=C(NC1=CC=CC(=C1)B(O)O)C,0
135884-31-0,O=C(OC(C)(C)C)N1C=CC=C1B(O)O,0
3757-88-8,C(#C[Sn](CCCC)(CCCC)CCCC)C=1C=CC=CC1,0
168618-42-6,OB(O)C=1C=CC=CC1SC,0
89694-48-4,ClC1=CC=C(OC)C(=C1)B(O)O,0
39830-66-5,O=C(OC)C=1C=CC=C2NC=CC21,0
28229-69-8,BrC1=CC=CC(=C1)CCO,0
33184-16-6,O=C(O)C1=CC(F)=CC=C1C,0
59382-59-1,O=C(OC)C1=CC=CC(=C1C)N(=O)=O,0
176976-42-4,FC(F)(F)C1=CC(=CC=C1Cl)B(O)O,0
422-59-3,O=C(Cl)C(F)(F)C(F)(F)F,0
52221-92-8,BrC=1C=CC=CC1CCCO,0
18942-89-7,O=C(OCCN(=O)=O)C,0
1009-22-9,O=C(NC1=CC=C(F)C=C1Br)C,0
5398-69-6,O=C(O)C1=CC=CC(=C1I)N(=O)=O,0
66191-86-4,O=C(OC)CCC=1C=CC=CC1Br,0
1444-12-8,O=C(OC)C1=CC=CC2=C1C=CN2C,0
53462-88-7,O=CC1=CNC2=CC=CC(C(=O)OC)=C12,0
93415-79-3,O=C(OC)C1=CC=CC(=C1I)N(=O)=O,0
283173-80-8,O=C1NCCC2=C(Br)NC3=CC(F)=CC1=C32,0
13734-70-8,BrC1=CC=C(C=C1)CCN2CCCC2,0
283173-84-2,O=CC=1C=CC(=CC1)C=2NC=3C=C(F)C=C4C(=O)NCCC2C34,0
38073-22-2,O=C1NCCC2=CNC3=CC=CC1=C32,0
71516-33-1,O=C(OC)C1=CC=CC(=C1C=CN(C)C)N(=O)=O,0
53462-75-2,O=C1NCC2=CNC3=CC=CC1=C32,0
123883-35-2,O=C(OC)C=1C=CC=C2NC=C(C21)CCN(=O)=O,0
283173-82-0,FC1=CC=C(OC2=CC=CC(=C2)B(O)O)C=C1,0
283173-72-8,O=C1NCCC2=C(Br)NC3=CC=CC1=C32,0
283173-83-1,FC1=CC(Br)=CC=C1CN2CCCC2,0
